2024-03-04 17:33:53;0;
2024-03-04 17:34:01;1;
2024-03-04 17:34:05;2;
2024-03-04 17:34:22;0;
2024-03-04 17:34:25;1;
2024-03-04 17:45:18;1;
2024-03-04 17:45:25;2;
2024-03-04 17:45:26;0;
2024-03-04 17:45:27;1;
2024-03-04 17:45:28;2;
2024-03-04 17:45:29;0;
2024-03-04 17:50:26;1;
2024-03-04 17:50:30;2;
2024-03-04 17:50:58;0;
2024-03-04 17:51:00;1;
2024-03-04 17:51:01;2;
2024-03-04 17:51:02;0;
